date,Discharge(W),Charge(W),Production,Consumption,State of Charge(%),H2_W
2020-01-01 01:00:00,0.0,8.0,0.0,670.0,0.0,1.0
2020-01-01 01:15:00,0.0,1000.0,0.0,725.0,1.0,1.0
2020-01-01 01:30:00,0.0,1000.0,0.0,666.0,3.0,1.0
2020-01-01 01:45:00,0.0,1000.0,0.0,330.0,5.0,1.0
2020-01-01 02:00:00,0.0,1000.0,0.0,326.0,8.0,1.0
2020-01-01 02:15:00,0.0,854.0,0.0,358.0,11.0,1.0
2020-01-01 02:30:00,0.0,1002.0,0.0,332.0,13.0,1.0
2020-01-01 02:45:00,0.0,8.0,0.0,328.0,15.0,1.0
2020-01-01 03:00:00,0.0,999.0,0.0,304.0,17.0,1.0
2020-01-01 03:15:00,0.0,1000.0,0.0,132.0,19.0,1.0
2020-01-01 03:30:00,0.0,1000.0,0.0,122.0,22.0,1.0
2020-01-01 03:45:00,0.0,1000.0,0.0,61.0,25.0,1.0
2020-01-01 04:00:00,0.0,1000.0,0.0,119.0,27.0,1.0
2020-01-01 04:15:00,0.0,7.0,0.0,63.0,28.0,1.0
2020-01-01 04:30:00,0.0,8.0,0.0,109.0,28.0,1.0
2020-01-01 04:45:00,0.0,8.0,0.0,59.0,28.0,1.0
2020-01-01 05:00:00,0.0,8.0,0.0,58.0,28.0,1.0
2020-01-01 05:15:00,0.0,8.0,0.0,111.0,28.0,1.0
2020-01-01 05:30:00,0.0,8.0,0.0,61.0,28.0,1.0
2020-01-01 05:45:00,0.0,8.0,0.0,177.0,28.0,1.0
2020-01-01 06:00:00,0.0,8.0,0.0,122.0,28.0,1.0
2020-01-01 06:15:00,0.0,8.0,0.0,108.0,28.0,1.0
2020-01-01 06:30:00,0.0,8.0,0.0,59.0,28.0,1.0
2020-01-01 06:45:00,0.0,8.0,0.0,107.0,28.0,1.0
2020-01-01 07:00:00,0.0,8.0,0.0,58.0,28.0,1.0
2020-01-01 07:15:00,36.0,0.0,0.0,62.0,27.0,1.0
2020-01-01 07:30:00,82.0,0.0,0.0,114.0,27.0,1.0
2020-01-01 07:45:00,31.0,0.0,0.0,59.0,27.0,1.0
2020-01-01 08:00:00,86.0,0.0,3.0,114.0,26.0,1.0
2020-01-01 08:15:00,191.0,0.0,3.0,219.0,24.0,1.0
2020-01-01 08:30:00,345.0,0.0,6.0,381.0,23.0,1.0
2020-01-01 08:45:00,292.0,0.0,0.0,320.0,22.0,1.0
2020-01-01 09:00:00,261.0,0.0,2.0,287.0,20.0,1.0
2020-01-01 09:15:00,286.0,0.0,20.0,339.0,20.0,1.0
2020-01-01 09:30:00,989.0,0.0,30.0,1146.0,18.0,1.0
2020-01-01 09:45:00,235.0,0.0,60.0,316.0,16.0,1.0
2020-01-01 10:00:00,118.0,0.0,85.0,240.0,16.0,1.0
2020-01-01 10:15:00,114.0,0.0,123.0,268.0,15.0,1.0
2020-01-01 10:30:00,201.0,0.0,88.0,317.0,14.0,1.0
2020-01-01 10:45:00,143.0,0.0,187.0,358.0,13.0,1.0
2020-01-01 11:00:00,2004.0,0.0,202.0,2322.0,12.0,1.0
2020-01-01 11:15:00,76.0,0.0,213.0,309.0,6.0,1.0
2020-01-01 11:30:00,63.0,0.0,243.0,315.0,6.0,1.0
2020-01-01 11:45:00,0.0,15.0,247.0,211.0,6.0,1.0
2020-01-01 12:00:00,709.0,0.0,296.0,1032.0,3.0,1.0
2020-01-01 12:15:00,180.0,0.0,321.0,540.0,2.0,1.0
2020-01-01 12:30:00,0.0,336.0,497.0,212.0,1.0,1.0
2020-01-01 12:45:00,293.0,0.0,469.0,1509.0,1.0,1.0
2020-01-01 13:00:00,0.0,249.0,445.0,205.0,1.0,1.0
2020-01-01 13:15:00,0.0,400.0,490.0,143.0,1.0,1.0
2020-01-01 13:30:00,0.0,257.0,380.0,178.0,3.0,1.0
2020-01-01 13:45:00,393.0,0.0,222.0,2013.0,1.0,1.0
2020-01-01 14:00:00,0.0,28.0,202.0,180.0,1.0,1.0
2020-01-01 14:15:00,0.0,224.0,360.0,167.0,1.0,1.0
2020-01-01 14:30:00,0.0,242.0,337.0,116.0,1.0,1.0
2020-01-01 14:45:00,0.0,22.0,182.0,166.0,2.0,1.0
2020-01-01 15:00:00,0.0,0.0,62.0,73.0,2.0,1.0
2020-01-01 15:15:00,59.0,0.0,38.0,127.0,1.0,1.0
2020-01-01 15:30:00,54.0,0.0,77.0,172.0,1.0,1.0
2020-01-01 15:45:00,0.0,0.0,28.0,46.0,1.0,1.0
2020-01-01 16:00:00,0.0,4.0,0.0,95.0,1.0,1.0
2020-01-01 16:15:00,0.0,0.0,0.0,44.0,1.0,1.0
2020-01-01 16:30:00,0.0,0.0,0.0,170.0,0.0,1.0
2020-01-01 16:45:00,0.0,1086.0,0.0,119.0,0.0,1.0
2020-01-01 17:00:00,0.0,1091.0,0.0,319.0,3.0,1.0
2020-01-01 17:15:00,0.0,1091.0,0.0,255.0,5.0,1.0
2020-01-01 17:30:00,0.0,1092.0,0.0,536.0,9.0,1.0
2020-01-01 17:45:00,0.0,1094.0,0.0,1954.0,11.0,1.0
2020-01-01 18:00:00,0.0,1095.0,0.0,688.0,14.0,1.0
2020-01-01 18:15:00,0.0,1093.0,0.0,804.0,16.0,1.0
2020-01-01 18:30:00,0.0,1093.0,0.0,979.0,18.0,1.0
2020-01-01 18:45:00,0.0,1094.0,0.0,2453.0,22.0,1.0
2020-01-01 19:00:00,0.0,1094.0,0.0,936.0,24.0,1.0
2020-01-01 19:15:00,0.0,1094.0,0.0,978.0,27.0,1.0
2020-01-01 19:30:00,0.0,1095.0,0.0,1102.0,29.0,1.0
2020-01-01 19:45:00,0.0,1094.0,0.0,1072.0,31.0,1.0
2020-01-01 20:00:00,0.0,1094.0,0.0,916.0,34.0,1.0
2020-01-01 20:15:00,0.0,1094.0,0.0,860.0,37.0,1.0
2020-01-01 20:30:00,0.0,1095.0,0.0,1121.0,40.0,1.0
2020-01-01 20:45:00,0.0,1094.0,0.0,963.0,42.0,1.0
2020-01-01 21:00:00,0.0,1094.0,0.0,867.0,44.0,1.0
2020-01-01 21:15:00,0.0,1094.0,0.0,815.0,47.0,1.0
2020-01-01 21:30:00,0.0,1094.0,0.0,1071.0,49.0,1.0
2020-01-01 21:45:00,0.0,1096.0,0.0,245.0,53.0,1.0
2020-01-01 22:00:00,0.0,1093.0,0.0,239.0,55.0,1.0
2020-01-01 22:15:00,0.0,1093.0,0.0,291.0,58.0,1.0
2020-01-01 22:30:00,0.0,1096.0,0.0,238.0,60.0,1.0
2020-01-01 22:45:00,0.0,1095.0,0.0,288.0,63.0,1.0
2020-01-01 23:00:00,0.0,1096.0,0.0,205.0,66.0,1.0
2020-01-01 23:15:00,0.0,1095.0,0.0,250.0,69.0,1.0
2020-01-01 23:30:00,0.0,1098.0,0.0,119.0,71.0,1.0
2020-01-01 23:45:00,0.0,1097.0,0.0,158.0,74.0,1.0
2020-01-02 00:00:00,121.0,0.0,0.0,149.0,16.0,1.0
2020-01-02 00:15:00,0.0,7.0,0.0,160.0,16.0,1.0
2020-01-02 00:30:00,0.0,7.0,0.0,211.0,16.0,1.0
2020-01-02 00:45:00,0.0,7.0,0.0,155.0,16.0,1.0
2020-01-02 01:00:00,0.0,7.0,0.0,144.0,16.0,1.0
2020-01-02 01:15:00,0.0,2500.0,0.0,106.0,20.0,1.0
2020-01-02 01:30:00,0.0,2500.0,0.0,156.0,27.0,1.0
2020-01-02 01:45:00,0.0,2500.0,0.0,107.0,33.0,1.0
2020-01-02 02:00:00,0.0,2502.0,0.0,111.0,40.0,1.0
2020-01-02 02:15:00,0.0,2501.0,0.0,162.0,46.0,1.0
2020-01-02 02:30:00,0.0,2045.0,0.0,104.0,52.0,1.0
2020-01-02 02:45:00,0.0,432.0,0.0,143.0,56.0,1.0
2020-01-02 03:00:00,0.0,2500.0,0.0,105.0,62.0,1.0
2020-01-02 03:15:00,0.0,2500.0,0.0,215.0,68.0,1.0
2020-01-02 03:30:00,0.0,2502.0,0.0,173.0,74.0,1.0
2020-01-02 03:45:00,0.0,2502.0,0.0,159.0,80.0,1.0
2020-01-02 04:00:00,0.0,2501.0,0.0,109.0,86.0,1.0
2020-01-02 04:15:00,0.0,7.0,0.0,144.0,87.0,1.0
2020-01-02 04:30:00,0.0,8.0,0.0,87.0,87.0,1.0
2020-01-02 04:45:00,0.0,7.0,0.0,137.0,87.0,1.0
2020-01-02 05:00:00,0.0,7.0,0.0,88.0,87.0,1.0
2020-01-02 05:15:00,0.0,7.0,0.0,139.0,87.0,1.0
2020-01-02 05:30:00,0.0,7.0,0.0,105.0,87.0,1.0
2020-01-02 05:45:00,0.0,7.0,0.0,166.0,87.0,1.0
2020-01-02 06:00:00,0.0,7.0,0.0,186.0,87.0,1.0
2020-01-02 06:15:00,0.0,8.0,0.0,88.0,87.0,1.0
2020-01-02 06:30:00,0.0,8.0,0.0,139.0,87.0,1.0
2020-01-02 06:45:00,0.0,8.0,0.0,90.0,87.0,1.0
2020-01-02 07:00:00,0.0,8.0,0.0,141.0,87.0,1.0
2020-01-02 07:15:00,65.0,0.0,0.0,97.0,86.0,1.0
2020-01-02 07:30:00,114.0,0.0,0.0,145.0,86.0,1.0
2020-01-02 07:45:00,66.0,0.0,0.0,94.0,86.0,1.0
2020-01-02 08:00:00,124.0,0.0,0.0,144.0,85.0,1.0
2020-01-02 08:15:00,282.0,0.0,0.0,310.0,84.0,1.0
2020-01-02 08:30:00,361.0,0.0,0.0,391.0,83.0,1.0
2020-01-02 08:45:00,375.0,0.0,0.0,402.0,82.0,1.0
2020-01-02 09:00:00,441.0,0.0,9.0,476.0,81.0,1.0
2020-01-02 09:15:00,75.0,0.0,20.0,118.0,80.0,1.0
2020-01-02 09:30:00,80.0,0.0,9.0,118.0,80.0,1.0
2020-01-02 09:45:00,101.0,0.0,39.0,169.0,76.0,1.0
2020-01-02 10:00:00,0.0,51.0,154.0,113.0,75.0,1.0
2020-01-02 10:15:00,134.0,0.0,60.0,222.0,75.0,1.0
2020-01-02 10:30:00,42.0,0.0,44.0,112.0,75.0,1.0
2020-01-02 10:45:00,61.0,0.0,77.0,164.0,75.0,1.0
2020-01-02 11:00:00,0.0,186.0,187.0,44.0,75.0,1.0
2020-01-02 11:15:00,0.0,323.0,394.0,98.0,75.0,1.0
2020-01-02 11:30:00,0.0,935.0,1028.0,118.0,75.0,1.0
2020-01-02 11:45:00,0.0,46.0,186.0,153.0,76.0,1.0
2020-01-02 12:00:00,0.0,376.0,395.0,49.0,76.0,1.0
2020-01-02 12:15:00,0.0,397.0,446.0,76.0,76.0,1.0
2020-01-02 12:30:00,0.0,395.0,427.0,70.0,77.0,1.0
2020-01-02 12:45:00,0.0,475.0,503.0,45.0,78.0,1.0
2020-01-02 13:00:00,0.0,325.0,392.0,97.0,78.0,1.0
2020-01-02 13:15:00,0.0,170.0,194.0,49.0,81.0,1.0
2020-01-02 13:30:00,0.0,299.0,380.0,99.0,81.0,1.0
2020-01-02 13:45:00,604.0,0.0,386.0,1147.0,81.0,1.0
2020-01-02 14:00:00,430.0,0.0,231.0,677.0,78.0,1.0
2020-01-02 14:15:00,0.0,544.0,612.0,276.0,78.0,1.0
2020-01-02 14:30:00,0.0,164.0,611.0,255.0,78.0,1.0
2020-01-02 14:45:00,0.0,425.0,444.0,45.0,78.0,1.0
2020-01-02 15:00:00,0.0,441.0,494.0,95.0,81.0,1.0
2020-01-02 15:15:00,0.0,136.0,150.0,46.0,81.0,1.0
2020-01-02 15:30:00,0.0,0.0,42.0,58.0,81.0,1.0
2020-01-02 15:45:00,122.0,0.0,61.0,123.0,81.0,1.0
2020-01-02 16:00:00,50.0,0.0,37.0,112.0,81.0,1.0
2020-01-02 16:15:00,80.0,0.0,10.0,110.0,81.0,1.0
2020-01-02 16:30:00,19.0,0.0,0.0,47.0,81.0,1.0
2020-01-02 16:45:00,125.0,0.0,0.0,152.0,80.0,1.0
2020-01-02 17:00:00,198.0,0.0,0.0,224.0,80.0,1.0
2020-01-02 17:15:00,0.0,0.0,0.0,624.0,75.0,1.0
2020-01-02 17:30:00,1691.0,0.0,4.0,1985.0,71.0,1.0
2020-01-02 17:45:00,185.0,0.0,4.0,218.0,69.0,1.0
2020-01-02 18:00:00,391.0,0.0,0.0,421.0,66.0,1.0
2020-01-02 18:15:00,771.0,0.0,0.0,801.0,63.0,1.0
2020-01-02 18:30:00,676.0,0.0,0.0,689.0,61.0,1.0
2020-01-02 18:45:00,422.0,0.0,0.0,441.0,59.0,1.0
2020-01-02 19:00:00,481.0,0.0,0.0,510.0,57.0,1.0
2020-01-02 19:15:00,2276.0,0.0,3.0,2292.0,54.0,1.0
2020-01-02 19:30:00,1022.0,0.0,0.0,1055.0,47.0,1.0
2020-01-02 19:45:00,476.0,0.0,0.0,507.0,45.0,1.0
2020-01-02 20:00:00,300.0,0.0,0.0,328.0,44.0,1.0
2020-01-02 20:15:00,616.0,0.0,0.0,644.0,42.0,1.0
2020-01-02 20:30:00,475.0,0.0,0.0,504.0,40.0,1.0
2020-01-02 20:45:00,321.0,0.0,0.0,349.0,39.0,1.0
2020-01-02 21:00:00,419.0,0.0,0.0,454.0,38.0,1.0
2020-01-02 21:15:00,375.0,0.0,2.0,404.0,35.0,1.0
2020-01-02 21:30:00,322.0,0.0,0.0,343.0,34.0,1.0
2020-01-02 21:45:00,320.0,0.0,0.0,352.0,33.0,1.0
2020-01-02 22:00:00,290.0,0.0,0.0,317.0,31.0,1.0
2020-01-02 22:15:00,403.0,0.0,0.0,428.0,30.0,1.0
2020-01-02 22:30:00,325.0,0.0,0.0,352.0,29.0,1.0
2020-01-02 22:45:00,328.0,0.0,0.0,355.0,28.0,1.0
2020-01-02 23:00:00,262.0,0.0,0.0,293.0,27.0,1.0
2020-01-02 23:15:00,156.0,0.0,0.0,168.0,27.0,1.0
2020-01-02 23:30:00,41.0,0.0,0.0,70.0,26.0,1.0
2020-01-02 23:45:00,74.0,0.0,0.0,101.0,26.0,1.0
2020-01-03 00:00:00,0.0,7.0,0.0,558.0,0.0,1.0
2020-01-03 00:15:00,0.0,8.0,0.0,512.0,0.0,1.0
2020-01-03 00:30:00,0.0,7.0,0.0,509.0,0.0,1.0
2020-01-03 00:45:00,0.0,7.0,0.0,463.0,0.0,1.0
2020-01-03 01:00:00,0.0,7.0,0.0,513.0,0.0,1.0
2020-01-03 01:15:00,0.0,2500.0,0.0,463.0,5.0,1.0
2020-01-03 01:30:00,0.0,2500.0,0.0,1718.0,11.0,1.0
2020-01-03 01:45:00,0.0,2499.0,0.0,399.0,17.0,1.0
2020-01-03 02:00:00,0.0,2500.0,0.0,443.0,23.0,1.0
2020-01-03 02:15:00,0.0,2500.0,0.0,405.0,29.0,1.0
2020-01-03 02:30:00,0.0,2500.0,0.0,467.0,34.0,1.0
2020-01-03 02:45:00,0.0,9.0,0.0,439.0,40.0,1.0
2020-01-03 03:00:00,0.0,2499.0,0.0,386.0,44.0,1.0
2020-01-03 03:15:00,0.0,2500.0,0.0,443.0,51.0,1.0
2020-01-03 03:30:00,0.0,2500.0,0.0,398.0,57.0,1.0
2020-01-03 03:45:00,0.0,2500.0,0.0,439.0,63.0,1.0
2020-01-03 04:00:00,0.0,2500.0,0.0,391.0,69.0,1.0
2020-01-03 04:15:00,0.0,7.0,0.0,439.0,71.0,1.0
2020-01-03 04:30:00,0.0,7.0,0.0,387.0,71.0,1.0
2020-01-03 04:45:00,0.0,7.0,0.0,472.0,71.0,1.0
2020-01-03 05:00:00,0.0,7.0,0.0,451.0,71.0,1.0
2020-01-03 05:15:00,0.0,7.0,0.0,442.0,71.0,1.0
2020-01-03 05:30:00,0.0,7.0,0.0,392.0,71.0,1.0
2020-01-03 05:45:00,0.0,7.0,0.0,437.0,71.0,1.0
2020-01-03 06:00:00,0.0,7.0,0.0,384.0,71.0,1.0
2020-01-03 06:15:00,0.0,7.0,0.0,430.0,71.0,1.0
2020-01-03 06:30:00,0.0,7.0,0.0,387.0,71.0,1.0
2020-01-03 06:45:00,0.0,8.0,0.0,427.0,71.0,1.0
2020-01-03 07:00:00,0.0,8.0,0.0,382.0,71.0,1.0
2020-01-03 07:15:00,367.0,0.0,2.0,396.0,70.0,1.0
2020-01-03 07:30:00,483.0,0.0,6.0,515.0,68.0,1.0
2020-01-03 07:45:00,426.0,0.0,5.0,460.0,67.0,1.0
2020-01-03 08:00:00,340.0,0.0,77.0,441.0,66.0,1.0
2020-01-03 08:15:00,130.0,0.0,238.0,396.0,65.0,1.0
2020-01-03 08:30:00,443.0,0.0,45.0,517.0,63.0,1.0
2020-01-03 08:45:00,313.0,0.0,118.0,460.0,61.0,1.0
2020-01-03 09:00:00,409.0,0.0,78.0,512.0,60.0,1.0
2020-01-03 09:15:00,153.0,0.0,278.0,459.0,60.0,1.0
2020-01-03 09:30:00,0.0,577.0,1049.0,502.0,60.0,1.0
2020-01-03 09:45:00,251.0,0.0,180.0,458.0,60.0,1.0
2020-01-03 10:00:00,93.0,0.0,1210.0,1283.0,60.0,1.0
2020-01-03 10:15:00,584.0,0.0,251.0,794.0,56.0,1.0
2020-01-03 10:30:00,0.0,996.0,1496.0,559.0,55.0,1.0
2020-01-03 10:45:00,213.0,0.0,232.0,460.0,56.0,1.0
2020-01-03 11:00:00,0.0,782.0,1704.0,879.0,56.0,1.0
2020-01-03 11:15:00,0.0,741.0,1731.0,1012.0,58.0,1.0
2020-01-03 11:30:00,0.0,802.0,1248.0,452.0,59.0,1.0
2020-01-03 11:45:00,0.0,334.0,780.0,497.0,60.0,1.0
2020-01-03 12:00:00,0.0,1474.0,1901.0,442.0,61.0,1.0
2020-01-03 12:15:00,0.0,1434.0,1910.0,498.0,65.0,1.0
2020-01-03 12:30:00,0.0,1575.0,2088.0,500.0,68.0,1.0
2020-01-03 12:45:00,0.0,1414.0,1941.0,552.0,70.0,1.0
2020-01-03 13:00:00,654.0,0.0,948.0,1571.0,71.0,1.0
2020-01-03 13:15:00,162.0,0.0,1337.0,1634.0,68.0,1.0
2020-01-03 13:30:00,58.0,0.0,1469.0,1608.0,66.0,1.0
2020-01-03 13:45:00,0.0,1344.0,1928.0,577.0,65.0,1.0
2020-01-03 14:00:00,0.0,1485.0,1802.0,341.0,67.0,1.0
2020-01-03 14:15:00,0.0,1440.0,1768.0,341.0,70.0,1.0
2020-01-03 14:30:00,0.0,1018.0,1388.0,389.0,72.0,1.0
2020-01-03 14:45:00,0.0,364.0,761.0,408.0,74.0,1.0
2020-01-03 15:00:00,129.0,0.0,292.0,453.0,74.0,1.0
2020-01-03 15:15:00,0.0,1345.0,1606.0,338.0,75.0,1.0
2020-01-03 15:30:00,0.0,973.0,1342.0,400.0,77.0,1.0
2020-01-03 15:45:00,0.0,254.0,561.0,341.0,80.0,1.0
2020-01-03 16:00:00,0.0,1095.0,1456.0,392.0,80.0,1.0
2020-01-03 16:15:00,5.0,0.0,310.0,336.0,81.0,1.0
2020-01-03 16:30:00,0.0,536.0,897.0,389.0,81.0,1.0
2020-01-03 16:45:00,0.0,402.0,703.0,334.0,82.0,1.0
2020-01-03 17:00:00,0.0,73.0,432.0,393.0,83.0,1.0
2020-01-03 17:15:00,229.0,0.0,76.0,331.0,83.0,1.0
2020-01-03 17:30:00,3034.0,0.0,372.0,3941.0,77.0,1.0
2020-01-03 17:45:00,2172.0,0.0,148.0,2687.0,70.0,1.0
2020-01-03 18:00:00,634.0,0.0,20.0,682.0,66.0,1.0
2020-01-03 18:15:00,360.0,0.0,0.0,386.0,65.0,1.0
2020-01-03 18:30:00,290.0,0.0,0.0,333.0,62.0,1.0
2020-01-03 18:45:00,337.0,0.0,2.0,371.0,61.0,1.0
2020-01-03 19:00:00,519.0,0.0,0.0,549.0,60.0,1.0
2020-01-03 19:15:00,763.0,0.0,0.0,801.0,58.0,1.0
2020-01-03 19:30:00,1934.0,0.0,7.0,1976.0,53.0,1.0
2020-01-03 19:45:00,879.0,0.0,0.0,925.0,48.0,1.0
2020-01-03 20:00:00,861.0,0.0,0.0,884.0,45.0,1.0
2020-01-03 20:15:00,1022.0,0.0,0.0,1052.0,42.0,1.0
2020-01-03 20:30:00,669.0,0.0,0.0,701.0,40.0,1.0
2020-01-03 20:45:00,725.0,0.0,0.0,754.0,38.0,1.0
2020-01-03 21:00:00,1619.0,0.0,4.0,2341.0,35.0,1.0
2020-01-03 21:15:00,671.0,0.0,0.0,701.0,32.0,1.0
2020-01-03 21:30:00,634.0,0.0,0.0,664.0,30.0,1.0
2020-01-03 21:45:00,589.0,0.0,0.0,622.0,28.0,1.0
2020-01-03 22:00:00,546.0,0.0,0.0,578.0,27.0,1.0
2020-01-03 22:15:00,548.0,0.0,0.0,572.0,25.0,1.0
2020-01-03 22:30:00,618.0,0.0,0.0,647.0,23.0,1.0
2020-01-03 22:45:00,561.0,0.0,0.0,595.0,22.0,1.0
2020-01-03 23:00:00,466.0,0.0,0.0,506.0,19.0,1.0
2020-01-03 23:15:00,2040.0,0.0,6.0,2388.0,17.0,1.0
2020-01-03 23:30:00,2299.0,0.0,3.0,2331.0,10.0,1.0
2020-01-03 23:45:00,423.0,0.0,2.0,458.0,9.0,1.0
2020-01-04 00:00:00,211.0,0.0,0.0,243.0,54.0,1.0
2020-01-04 00:15:00,0.0,8.0,0.0,227.0,54.0,1.0
2020-01-04 00:30:00,0.0,8.0,0.0,176.0,54.0,1.0
2020-01-04 00:45:00,0.0,8.0,0.0,226.0,54.0,1.0
2020-01-04 01:00:00,0.0,8.0,0.0,170.0,54.0,1.0
2020-01-04 01:15:00,0.0,2500.0,0.0,1094.0,57.0,1.0
2020-01-04 01:30:00,0.0,2501.0,0.0,114.0,63.0,1.0
2020-01-04 01:45:00,0.0,2500.0,0.0,118.0,69.0,1.0
2020-01-04 02:00:00,0.0,2499.0,0.0,167.0,74.0,1.0
2020-01-04 02:15:00,0.0,2500.0,0.0,120.0,81.0,1.0
2020-01-04 02:30:00,0.0,2500.0,0.0,239.0,86.0,1.0
2020-01-04 02:45:00,0.0,468.0,0.0,169.0,94.0,1.0
2020-01-04 03:00:00,0.0,595.0,0.0,151.0,98.0,1.0
2020-01-04 03:15:00,0.0,8.0,0.0,94.0,100.0,1.0
2020-01-04 03:30:00,0.0,8.0,0.0,143.0,100.0,1.0
2020-01-04 03:45:00,0.0,8.0,0.0,92.0,100.0,1.0
2020-01-04 04:00:00,0.0,8.0,0.0,142.0,100.0,1.0
2020-01-04 04:15:00,0.0,8.0,0.0,94.0,100.0,1.0
2020-01-04 04:30:00,0.0,8.0,0.0,94.0,100.0,1.0
2020-01-04 04:45:00,0.0,8.0,0.0,147.0,100.0,1.0
2020-01-04 05:00:00,0.0,8.0,0.0,161.0,100.0,1.0
2020-01-04 05:15:00,0.0,8.0,0.0,207.0,100.0,1.0
2020-01-04 05:30:00,0.0,8.0,0.0,92.0,100.0,1.0
2020-01-04 05:45:00,0.0,8.0,0.0,142.0,100.0,1.0
2020-01-04 06:00:00,0.0,8.0,0.0,93.0,100.0,1.0
2020-01-04 06:15:00,0.0,8.0,0.0,143.0,100.0,1.0
2020-01-04 06:30:00,0.0,8.0,0.0,95.0,100.0,1.0
2020-01-04 06:45:00,0.0,8.0,0.0,141.0,100.0,1.0
2020-01-04 07:00:00,0.0,8.0,0.0,92.0,100.0,1.0
2020-01-04 07:15:00,112.0,0.0,0.0,139.0,100.0,1.0
2020-01-04 07:30:00,70.0,0.0,0.0,99.0,99.0,1.0
2020-01-04 07:45:00,595.0,0.0,0.0,819.0,98.0,1.0
2020-01-04 08:00:00,209.0,0.0,29.0,266.0,97.0,1.0
2020-01-04 08:15:00,65.0,0.0,60.0,154.0,97.0,1.0
2020-01-04 08:30:00,83.0,0.0,92.0,205.0,96.0,1.0
2020-01-04 08:45:00,33.0,0.0,121.0,158.0,96.0,1.0
2020-01-04 09:00:00,0.0,3.0,187.0,204.0,96.0,1.0
2020-01-04 09:15:00,0.0,156.0,272.0,153.0,96.0,1.0
2020-01-04 09:30:00,365.0,0.0,350.0,670.0,96.0,1.0
2020-01-04 09:45:00,748.0,0.0,568.0,1279.0,92.0,1.0
2020-01-04 10:00:00,45.0,0.0,251.0,325.0,90.0,1.0
2020-01-04 10:15:00,0.0,377.0,508.0,166.0,91.0,1.0
2020-01-04 10:30:00,1831.0,0.0,412.0,2283.0,87.0,1.0
2020-01-04 10:45:00,0.0,346.0,474.0,169.0,87.0,1.0
2020-01-04 11:00:00,0.0,1395.0,1564.0,167.0,88.0,1.0
2020-01-04 11:15:00,0.0,992.0,1216.0,227.0,92.0,1.0
2020-01-04 11:30:00,0.0,635.0,989.0,391.0,94.0,1.0
2020-01-04 11:45:00,0.0,154.0,613.0,475.0,95.0,1.0
2020-01-04 12:00:00,0.0,273.0,536.0,302.0,95.0,1.0
2020-01-04 12:15:00,0.0,361.0,636.0,296.0,95.0,1.0
2020-01-04 12:30:00,0.0,2.0,1827.0,260.0,100.0,1.0
2020-01-04 12:45:00,0.0,6.0,1826.0,327.0,100.0,1.0
2020-01-04 13:00:00,0.0,2.0,1820.0,331.0,100.0,1.0
2020-01-04 13:15:00,0.0,3.0,1927.0,399.0,100.0,1.0
2020-01-04 13:30:00,0.0,0.0,1082.0,248.0,100.0,1.0
2020-01-04 13:45:00,163.0,0.0,901.0,1022.0,99.0,1.0
2020-01-04 14:00:00,0.0,125.0,307.0,195.0,98.0,1.0
2020-01-04 14:15:00,0.0,566.0,1367.0,81.0,98.0,1.0
2020-01-04 14:30:00,0.0,574.0,1861.0,113.0,98.0,1.0
2020-01-04 14:45:00,0.0,5.0,1009.0,78.0,100.0,1.0
2020-01-04 15:00:00,0.0,3.0,1475.0,192.0,100.0,1.0
2020-01-04 15:15:00,0.0,0.0,981.0,118.0,100.0,1.0
2020-01-04 15:30:00,0.0,0.0,1014.0,115.0,100.0,1.0
2020-01-04 15:45:00,0.0,0.0,1768.0,69.0,100.0,1.0
2020-01-04 16:00:00,0.0,0.0,1299.0,130.0,100.0,1.0
2020-01-04 16:15:00,0.0,0.0,1285.0,65.0,100.0,1.0
2020-01-04 16:30:00,0.0,2.0,1062.0,99.0,100.0,1.0
2020-01-04 16:45:00,67.0,0.0,597.0,167.0,100.0,1.0
2020-01-04 17:00:00,75.0,0.0,225.0,346.0,97.0,1.0
2020-01-04 17:15:00,0.0,288.0,697.0,443.0,97.0,1.0
2020-01-04 17:30:00,0.0,17.0,1102.0,1012.0,96.0,1.0
2020-01-04 17:45:00,1412.0,0.0,906.0,2660.0,92.0,1.0
2020-01-04 18:00:00,348.0,0.0,770.0,1115.0,91.0,1.0
2020-01-04 18:15:00,0.0,359.0,665.0,357.0,90.0,1.0
2020-01-04 18:30:00,0.0,173.0,474.0,308.0,90.0,1.0
2020-01-04 18:45:00,8.0,0.0,311.0,355.0,90.0,1.0
2020-01-04 19:00:00,152.0,0.0,133.0,296.0,90.0,1.0
2020-01-04 19:15:00,322.0,0.0,25.0,367.0,89.0,1.0
2020-01-04 19:30:00,336.0,0.0,10.0,373.0,88.0,1.0
2020-01-04 19:45:00,323.0,0.0,43.0,394.0,87.0,1.0
2020-01-04 20:00:00,227.0,0.0,0.0,164.0,86.0,1.0
2020-01-04 20:15:00,76.0,0.0,0.0,111.0,86.0,1.0
2020-01-04 20:30:00,836.0,0.0,6.0,1137.0,84.0,1.0
2020-01-04 20:45:00,419.0,0.0,0.0,434.0,83.0,1.0
2020-01-04 21:00:00,441.0,0.0,0.0,472.0,82.0,1.0
2020-01-04 21:15:00,442.0,0.0,0.0,469.0,80.0,1.0
2020-01-04 21:30:00,274.0,0.0,0.0,299.0,78.0,1.0
2020-01-04 21:45:00,285.0,0.0,0.0,316.0,77.0,1.0
2020-01-04 22:00:00,553.0,0.0,0.0,584.0,75.0,1.0
